State,Effective Date,Valid Through Date,age_maj_men,age_maj_women,healthcare,healthcare_conditions,healthcare_conditions_text,healthcare_sti,healthcare_sticat Testing,healthcare_sticat Treatment,healthcare_sticat Prevention,healthcare_sticat N/A,healthcare_hiv,healthcare_hivcat Testing,healthcare_hivcat Treatment,healthcare_hivcat Prevention,healthcare_hivcat N/A,healthcare_mental,healthcare_sud,healthcare_confidential,healthcare_confidential_conditions,healthcare_disclose,healthcare_agemaj_men,healthcare_agemaj_women,stitest,stitest_conditions,stitest_conditions_text,stitest_confidential,stitest_confidential_conditions,stitest_disclose,stitest_disclose_result,stitest_agemaj_men,stitest_agemaj_women,stitreat,stitreat_conditions,stitreat_conditions_text,stitreat_confidential,stitreat_confidential_conditions,stitreat_disclose,stitreat_agemaj_men,stitreat_agemaj_women,stiprev,stiprev_conditions,stiprev_conditions_text,stiprev_confidential,stiprev_confidential_conditions,stiprev_disclose,stiprev_agemaj_men,stiprev_agemaj_women,sti_specific,sti_specific_hiv,sti_specific_text,hivtest,hivtest_conditions,hivtest_conditions_text,hivtest_confidential,hivtest_confidential_conditions,hivtest_disclose,hivtest_disclose_result,hivtest_agemaj_men,hivtest_agemaj_women,hivtreat,hivtreat_conditions,hivtreat_conditions_text,hivtreat_confidential,hivtreat_confidential_conditions,hivtreat_disclose,hivtreat_agemaj_men,hivtreat_agemaj_women,hivprev,hivprev_conditions,hivprev_conditions_text,hivprev_confidential,hivprev_confidential_conditions,hivprev_disclose,hivprev_agemaj_men,hivprev_agemaj_women,prep,prep_conditions,prep_conditions_text,prep_confidential,prep_confidential_conditions,prep_disclose,prep_agemaj_men,prep_agemaj_women,pep,pep_conditions,pep_conditions_text,eob,eob_conditions,eob_conditions_text,payor,payor_conditions,payor_conditions_text
New York,9/1/1974,12/31/1979,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
New York,1/1/1953,8/31/1974,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,2/1/1990,12/31/2021,18,18,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,0,"Chlamydia; Gonorrhea; Syphilis; Chancroid; Granuloma inguinale; Hepatitis A, B, C; Lymphogranuloma venereum; Nongonoccal urethritis; PID",0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,1,2,N/A,1,2,N/A
North Carolina,10/1/1989,1/31/1990,18,18,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,0,"Chlamydia; Gonorrhea; Syphilis; Chancroid; Granuloma inguinale; Hepatitis A, B, C; Lymphogranuloma venereum; Nongonoccal urethritis; PID",0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,1/1/1983,9/30/1989,18,18,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,0,0,"Chlamydia; Gonorrhea; Syphilis; Chancroid; Granuloma inguinale; Hepatitis A, B, C; Lymphogranuloma venereum; Nongonoccal urethritis; PID",0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,7/1/1977,12/31/1982,18,18,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,0,1,1,1,0,0,0,1,2,2,0,0,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,1,2,N/A,0,1,N/A,0,1,0,0,0,0,0,1,N/A,0,1,0,0,0,0,1,N/A,0,1,0,0,0,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,7/5/1971,6/30/1977,18,18,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,3/2/1971,7/4/1971,21,21,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Carolina,1/1/1965,3/1/1971,21,21,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",0,1,1,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",1,2,2,2,0,0,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",1,2,2,0,0,0,0,"Delay needed to get consent (or court order over refusal) would seriously worsen child's physical condition or endanger life; if parents refused consent, provider must consult another physician before proceeding",1,2,2,0,0,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Dakota,1/1/1990,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,2,14,14,1,2,N/A,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,N/A,1,2,N/A
North Dakota,8/1/1971,12/31/1989,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,2,14,14,1,2,N/A,0,1,N/A,1,2,2,2,14,14,0,1,N/A,1,2,2,14,14,0,1,N/A,1,2,2,14,14,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
North Dakota,7/1/1971,7/31/1971,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,1,2,N/A,2,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Ohio,9/10/2012,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,1,2,N/A
Ohio,11/1/1989,9/9/2012,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,2,18,18,1,2,N/A,1,2,N/A,1,2,N/A
Ohio,3/13/1980,10/31/1989,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,2,2,N/A,2,2,2,26,26,1,2,N/A,1,2,N/A,1,2,N/A
Ohio,1/1/1974,3/12/1980,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,18,18,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Ohio,7/13/1971,12/31/1973,21,21,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,21,21,0,1,N/A,1,2,2,2,0,0,0,1,N/A,1,2,2,0,0,1,2,N/A,2,2,2,21,21,1,2,N/A,2,2,N/A,2,2,2,2,26,25,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,2,2,2,26,26,2,2,N/A,1,2,N/A,1,2,N/A
Oklahoma,11/1/2011,12/31/2021,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,0,Syphilis; Gonorrhea; Chlamydia; Chancroid; Granuloma inguinale; Lymphogranuloma venereum,0,1,N/A,0,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,1,2,N/A,1,2,N/A
Oklahoma,5/29/1975,10/31/2011,18,18,1,2,N/A,2,0,0,0,1,2,0,0,0,1,2,2,2,2,2,18,18,0,1,N/A,0,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,Syphilis; Gonorrhea; Chancroid; Granuloma inguinale; Lymphogranuloma venereum,0,1,N/A,0,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,1,N/A,0,0,0,0,0,2,2,N/A,2,2,2,26,26,0,1,N/A,1,2,N/A,1,2,N/A
